SampleID,TaxaID,N_Taxa,INDEX_CLASS,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,TOLVAL,HABIT,NONTARGET
100284-9/8/23,Hydrophilidae,1,WetWide,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
100284-9/8/23,Hydropsychidae,61,WetWide,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
100284-9/8/23,Isopoda,6,WetWide,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
100284-9/8/23,Lepidostomatidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
100284-9/8/23,Leptophlebiidae,1,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
100284-9/8/23,Limnephilidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
100284-9/8/23,Mesoveliidae,1,WetWide,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
100284-9/8/23,Nemouridae,49,WetWide,Arthropoda,,Insecta,,Plecoptera,Nemouridae,SH,1.9,SP,FALSE
100284-9/8/23,Oligochaeta,2,WetWide,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
100284-9/8/23,Perlodidae,2,WetWide,Arthropoda,,Insecta,,Plecoptera,Perlodidae,PR,1.6,CN,FALSE
100284-9/8/23,Philopotamidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
100284-9/8/23,Planorbidae,1,WetWide,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
100284-9/8/23,Simuliidae,22,WetWide,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
100284-9/8/23,Tabanidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
100284-9/8/23,Tipulidae,15,WetWide,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
150234-9/6/23,Amphipoda,1,WestSteep,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150234-9/6/23,Athericidae,1,WestSteep,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
150234-9/6/23,Baetidae,28,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150234-9/6/23,Brachycentridae,55,WestSteep,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
150234-9/6/23,Calopterygidae,1,WestSteep,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
150234-9/6/23,Chironomidae,75,WestSteep,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150234-9/6/23,Dytiscidae,1,WestSteep,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
150234-9/6/23,Elmidae,11,WestSteep,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
150234-9/6/23,Ephemerellidae,2,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
150234-9/6/23,Glossosomatidae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
150234-9/6/23,Helicopsychidae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
150234-9/6/23,Heptageniidae,6,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
150234-9/6/23,Hydracarina,2,WestSteep,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
150234-9/6/23,Hydropsychidae,51,WestSteep,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
150234-9/6/23,Isopoda,1,WestSteep,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
150234-9/6/23,Lepidostomatidae,3,WestSteep,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
150234-9/6/23,Leptoceridae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
150234-9/6/23,Leptophlebiidae,38,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
150234-9/6/23,Molannidae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Molannidae,SC,5.2,SP,FALSE
150234-9/6/23,Nemouridae,3,WestSteep,Arthropoda,,Insecta,,Plecoptera,Nemouridae,SH,1.9,SP,FALSE
150234-9/6/23,Oligochaeta,5,WestSteep,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150234-9/6/23,Philopotamidae,2,WestSteep,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
150234-9/6/23,Physidae,22,WestSteep,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
150234-9/6/23,Polycentropodidae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
150234-9/6/23,Pteronarcyidae,2,WestSteep,Arthropoda,,Insecta,,Plecoptera,Pteronarcyidae,SH,0.4,CN,FALSE
150234-9/6/23,Simuliidae,10,WestSteep,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
150234-9/6/23,Tricorythidae,1,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
150234-9/6/23,Veliidae,1,WestSteep,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
150243-7/27/23,Aeshnidae,1,VeryNarrow,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
150243-7/27/23,Amphipoda,200,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150243-7/27/23,Ancylidae,1,VeryNarrow,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
150243-7/27/23,Baetidae,11,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150243-7/27/23,Calopterygidae,5,VeryNarrow,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
150243-7/27/23,Chironomidae,13,VeryNarrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150243-7/27/23,Cordulegastridae,3,VeryNarrow,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
150243-7/27/23,Decapoda,5,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
150243-7/27/23,Dryopidae,2,VeryNarrow,Arthropoda,,Insecta,,Coleoptera,Dryopidae,SC,4.9,CB;CN,FALSE
150243-7/27/23,Elmidae,41,VeryNarrow,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
150243-7/27/23,Gerridae,2,VeryNarrow,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
150243-7/27/23,Glossosomatidae,4,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
150243-7/27/23,Goeridae,1,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Goeridae,,NA,,FALSE
150243-7/27/23,Heptageniidae,2,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
150243-7/27/23,Hydropsychidae,20,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
150243-7/27/23,Isopoda,2,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
150243-7/27/23,Limnephilidae,2,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
150243-7/27/23,Oligochaeta,1,VeryNarrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150243-7/27/23,Physidae,5,VeryNarrow,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
150243-7/27/23,Sialidae,1,VeryNarrow,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
150243-7/27/23,Simuliidae,5,VeryNarrow,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
150243-7/27/23,Tabanidae,2,VeryNarrow,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
150243-7/27/23,Tipulidae,4,VeryNarrow,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
150267-9/6/23,Amphipoda,4,WestSteep,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150267-9/6/23,Athericidae,7,WestSteep,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
150267-9/6/23,Baetidae,29,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150267-9/6/23,Brachycentridae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
150267-9/6/23,Calopterygidae,1,WestSteep,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
150267-9/6/23,Chironomidae,5,WestSteep,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150267-9/6/23,Corydalidae,3,WestSteep,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
150267-9/6/23,Decapoda,1,WestSteep,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
150267-9/6/23,Elmidae,12,WestSteep,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
150267-9/6/23,Ephemerellidae,7,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
150267-9/6/23,Helicopsychidae,1,WestSteep,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
150267-9/6/23,Heptageniidae,10,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
150267-9/6/23,Hydracarina,2,WestSteep,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
150267-9/6/23,Hydropsychidae,152,WestSteep,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
150267-9/6/23,Isopoda,15,WestSteep,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
150267-9/6/23,Oligochaeta,44,WestSteep,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150267-9/6/23,Perlidae,4,WestSteep,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
150267-9/6/23,Pisidiidae,1,WestSteep,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
150267-9/6/23,Simuliidae,1,WestSteep,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
150267-9/6/23,Tipulidae,1,WestSteep,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
150268-9/6/23,Amphipoda,6,Narrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150268-9/6/23,Baetidae,4,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150268-9/6/23,Chironomidae,33,Narrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150268-9/6/23,Decapoda,1,Narrow,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
150268-9/6/23,Heptageniidae,2,Narrow,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
150268-9/6/23,Hydracarina,37,Narrow,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
150268-9/6/23,Isopoda,4,Narrow,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
150268-9/6/23,Leptoceridae,3,Narrow,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
150268-9/6/23,Oligochaeta,4,Narrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150268-9/6/23,Perlidae,1,Narrow,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
150268-9/6/23,Philopotamidae,1,Narrow,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
150268-9/6/23,Pisidiidae,1,Narrow,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
150268-9/6/23,Polycentropodidae,1,Narrow,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
150268-9/6/23,Sialidae,2,Narrow,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
150269-7/27/23,Aeshnidae,37,VeryNarrow,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
150269-7/27/23,Amphipoda,50,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150269-7/27/23,Baetidae,5,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150269-7/27/23,Calopterygidae,9,VeryNarrow,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
150269-7/27/23,Ceratopogonidae,2,VeryNarrow,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
150269-7/27/23,Chironomidae,86,VeryNarrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150269-7/27/23,Cordulegastridae,11,VeryNarrow,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
150269-7/27/23,Corydalidae,6,VeryNarrow,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
150269-7/27/23,Decapoda,1,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
150269-7/27/23,Hydropsychidae,9,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
150269-7/27/23,Isopoda,2,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
150269-7/27/23,Limnephilidae,3,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
150269-7/27/23,Oligochaeta,7,VeryNarrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150269-7/27/23,Philopotamidae,16,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
150269-7/27/23,Phryganeidae,1,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
150269-7/27/23,Physidae,4,VeryNarrow,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
150269-7/27/23,Pisidiidae,3,VeryNarrow,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
150269-7/27/23,Sialidae,4,VeryNarrow,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
150269-7/27/23,Tabanidae,6,VeryNarrow,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
150269-7/27/23,Tipulidae,1,VeryNarrow,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
150270-9/6/23,Aeshnidae,1,East,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
150270-9/6/23,Amphipoda,8,East,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150270-9/6/23,Athericidae,1,East,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
150270-9/6/23,Baetidae,33,East,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150270-9/6/23,Baetiscidae,3,East,Arthropoda,,Insecta,,Ephemeroptera,Baetiscidae,CG,3.3,BU;CN;SP,FALSE
150270-9/6/23,Belostomatidae,1,East,Arthropoda,,Insecta,,Hemiptera,Belostomatidae,PR,9.9,CB;SW,FALSE
150270-9/6/23,Brachycentridae,15,East,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
150270-9/6/23,Calopterygidae,9,East,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
150270-9/6/23,Ceratopogonidae,1,East,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
150270-9/6/23,Chironomidae,2,East,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150270-9/6/23,Cordulegastridae,1,East,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
150270-9/6/23,Corixidae,44,East,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
150270-9/6/23,Dytiscidae,2,East,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
150270-9/6/23,Elmidae,6,East,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
150270-9/6/23,Ephemerellidae,1,East,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
150270-9/6/23,Gerridae,4,East,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
150270-9/6/23,Helicopsychidae,3,East,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
150270-9/6/23,Hydrophilidae,2,East,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
150270-9/6/23,Hydropsychidae,4,East,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
150270-9/6/23,Lepidostomatidae,5,East,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
150270-9/6/23,Leptoceridae,5,East,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
150270-9/6/23,Leptophlebiidae,10,East,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
150270-9/6/23,Limnephilidae,20,East,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
150270-9/6/23,Lymnaeidae,1,East,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
150270-9/6/23,Oligochaeta,9,East,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150270-9/6/23,Perlodidae,1,East,Arthropoda,,Insecta,,Plecoptera,Perlodidae,PR,1.6,CN,FALSE
150270-9/6/23,Phryganeidae,1,East,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
150270-9/6/23,Physidae,75,East,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
150270-9/6/23,Pisidiidae,2,East,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
150270-9/6/23,Pleidae,1,East,Arthropoda,,Insecta,,Hemiptera,Pleidae,PR,NA,SW,FALSE
150270-9/6/23,Pteronarcyidae,2,East,Arthropoda,,Insecta,,Plecoptera,Pteronarcyidae,SH,0.4,CN,FALSE
150270-9/6/23,Sialidae,1,East,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
150270-9/6/23,Tabanidae,3,East,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
150270-9/6/23,Tipulidae,1,East,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
150270-9/6/23,Tricorythidae,3,East,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
150270-9/6/23,Veliidae,1,East,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
150271-8/2/23,Aeshnidae,1,WetWide,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
150271-8/2/23,Amphipoda,19,WetWide,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150271-8/2/23,Ancylidae,3,WetWide,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
150271-8/2/23,Baetidae,3,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150271-8/2/23,Calopterygidae,10,WetWide,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
150271-8/2/23,Ceratopogonidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
150271-8/2/23,Chironomidae,80,WetWide,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150271-8/2/23,Cordulegastridae,1,WetWide,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
150271-8/2/23,Corydalidae,4,WetWide,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
150271-8/2/23,Dixidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
150271-8/2/23,Dryopidae,1,WetWide,Arthropoda,,Insecta,,Coleoptera,Dryopidae,SC,4.9,CB;CN,FALSE
150271-8/2/23,Elmidae,15,WetWide,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
150271-8/2/23,Gerridae,1,WetWide,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
150271-8/2/23,Goeridae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Goeridae,,NA,,FALSE
150271-8/2/23,Heptageniidae,14,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
150271-8/2/23,Hydracarina,1,WetWide,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
150271-8/2/23,Hydropsychidae,25,WetWide,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
150271-8/2/23,Leptophlebiidae,3,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
150271-8/2/23,Limnephilidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
150271-8/2/23,Lymnaeidae,3,WetWide,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
150271-8/2/23,Molannidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Molannidae,SC,5.2,SP,FALSE
150271-8/2/23,Oligochaeta,3,WetWide,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150271-8/2/23,Physidae,10,WetWide,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
150271-8/2/23,Pisidiidae,38,WetWide,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
150271-8/2/23,Sialidae,3,WetWide,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
150271-8/2/23,Simuliidae,4,WetWide,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
150271-8/2/23,Tabanidae,7,WetWide,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
150271-8/2/23,Tipulidae,6,WetWide,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
150272-7/27/23,Aeshnidae,6,VeryNarrow,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
150272-7/27/23,Amphipoda,45,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
150272-7/27/23,Ancylidae,1,VeryNarrow,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
150272-7/27/23,Baetidae,8,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
150272-7/27/23,Calopterygidae,7,VeryNarrow,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
150272-7/27/23,Ceratopogonidae,1,VeryNarrow,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
150272-7/27/23,Chironomidae,85,VeryNarrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
150272-7/27/23,Cordulegastridae,3,VeryNarrow,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
150272-7/27/23,Corydalidae,4,VeryNarrow,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
150272-7/27/23,Elmidae,16,VeryNarrow,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
150272-7/27/23,Gerridae,1,VeryNarrow,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
150272-7/27/23,Heptageniidae,11,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
150272-7/27/23,Hydracarina,1,VeryNarrow,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
150272-7/27/23,Hydropsychidae,16,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
150272-7/27/23,Lepidostomatidae,2,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
150272-7/27/23,Limnephilidae,2,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
150272-7/27/23,Molannidae,7,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Molannidae,SC,5.2,SP,FALSE
150272-7/27/23,Oligochaeta,3,VeryNarrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
150272-7/27/23,Philopotamidae,1,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
150272-7/27/23,Phryganeidae,1,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
150272-7/27/23,Pisidiidae,29,VeryNarrow,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
150272-7/27/23,Sialidae,1,VeryNarrow,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
150272-7/27/23,Tabanidae,12,VeryNarrow,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
